,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
816,0.125,0.0,0.0,0.0,0.15789473,0.58,0.3690476,0.47777778,0.6590909,0.61445785,0.6352941,0.6352941,0.6352941,0.61445785,0.6352941,0.63953483,0.6235294,0.63095236,0.6352941
817,0.125,0.0,0.0,0.0,0.15789473,0.58,0.3452381,0.5777778,0.6590909,0.65060246,0.6588235,0.6588235,0.6588235,0.6385542,0.6588235,0.66279066,0.67058825,0.6666667,0.6588235
818,0.09375,0.0,0.0,0.0,0.17543858,0.58,0.32142857,0.6,0.7045455,0.6626507,0.6823529,0.67058825,0.6823529,0.6626507,0.6823529,0.6860465,0.6941176,0.67857146,0.67058825
819,0.375,0.0,0.0,0.09803927,0.15789473,0.58,0.29761904,0.75555557,0.74999994,0.6987952,0.7058823,0.6941176,0.6941176,0.6867471,0.6941176,0.6976744,0.7058823,0.71428573,0.6941176
820,0.0625,0.0,0.0,0.17647052,0.14035088,0.85,0.27380952,0.73333335,0.7386363,0.72289157,0.7294117,0.717647,0.717647,0.7108433,0.717647,0.7209302,0.7294117,0.7380952,0.717647
821,0.25000012,0.0,0.0,0.0,0.14035088,0.85,0.23809524,0.83333343,0.78409094,0.7590362,0.75294113,0.75294113,0.75294113,0.74698794,0.75294113,0.75581396,0.76470584,0.77380955,0.74117637
822,0.09375,0.0,0.0,0.09803927,0.15789473,0.85,0.21428572,0.78888893,0.7386363,0.78313255,0.76470584,0.76470584,0.76470584,0.7590362,0.76470584,0.76744187,0.78823525,0.78571427,0.76470584
823,0.25000012,0.0,0.0,0.0,0.122807026,0.85,0.20238096,0.9222223,0.8181818,0.7951807,0.77647054,0.77647054,0.77647054,0.7710843,0.77647054,0.7790698,0.79999995,0.80952376,0.77647054
824,0.09375,0.0,0.0,0.0,0.122807026,0.85,0.19047618,1.0,0.8068182,0.8072289,0.77647054,0.78823525,0.78823525,0.78313255,0.78823525,0.7790698,0.8117646,0.82142866,0.78823525
825,0.21874988,0.0,0.0,0.0,0.122807026,0.85,0.16666667,1.0,0.8863636,0.81927717,0.79999995,0.79999995,0.79999995,0.8072289,0.79999995,0.7906977,0.82352936,0.8452381,0.79999995
826,0.15625,0.0,0.0,0.17647052,0.122807026,0.85,0.1547619,0.9444445,0.85227275,0.85542166,0.8117646,0.8117646,0.8117646,0.81927717,0.8117646,0.8139534,0.84705883,0.8571428,0.8117646
827,0.25000012,0.0,0.0,0.0,0.14035088,0.85,0.13095237,1.0,0.94318175,0.8674699,0.82352936,0.82352936,0.82352936,0.84337354,0.82352936,0.82558143,0.8588235,0.88095236,0.82352936
828,0.28125012,0.0,0.0,0.09803927,0.14035088,0.85,0.10714286,0.82222223,0.8295455,0.87951803,0.83529407,0.84705883,0.83529407,0.85542166,0.83529407,0.83720934,0.8823529,0.8928572,0.83529407
829,0.15625,0.0,0.0,0.09803927,0.14035088,0.85,0.10714286,0.9111112,0.8863636,0.87951803,0.83529407,0.84705883,0.84705883,0.85542166,0.84705883,0.83720934,0.8823529,0.9047619,0.83529407
830,0.21874988,0.0,0.0,0.09803927,0.14035088,1.0,0.10714286,1.0,0.85227275,0.9036145,0.83529407,0.84705883,0.84705883,0.8674699,0.84705883,0.83720934,0.8823529,0.9047619,0.84705883
831,0.1875,0.0,0.0,0.09803927,0.14035088,1.0,0.07142857,0.9111112,0.8636364,0.91566265,0.8588235,0.8705881,0.8588235,0.8915663,0.8588235,0.86046517,0.9058823,0.92857146,0.8705881
832,0.21874988,0.0,0.0,0.09803927,0.122807026,1.0,0.05952381,1.0,0.8863636,0.939759,0.8705881,0.8705881,0.8705881,0.9036145,0.8705881,0.86046517,0.9294117,0.9404762,0.89411765
833,0.125,0.0,0.0,0.0,0.10526317,1.0,0.047619045,0.9111112,0.9545454,0.95180726,0.8705881,0.89411765,0.8823529,0.91566265,0.8823529,0.87209296,0.94117635,0.96428573,0.8823529
834,0.25000012,0.0,0.0,0.0,0.122807026,1.0,0.035714284,0.90000004,0.9886364,0.97590363,0.8823529,0.9058823,0.89411765,0.9277109,0.89411765,0.8837209,0.94117635,0.97619045,0.89411765
835,0.125,0.0,0.0,0.0,0.07017547,1.0,0.047619045,0.9222223,1.0,0.9638555,0.8823529,0.89411765,0.8823529,0.91566265,0.8823529,0.87209296,0.9294117,0.96428573,0.8823529
836,0.125,0.0,0.0,0.0,0.14035088,1.0,0.047619045,0.7666667,1.0,0.939759,0.8705881,0.8823529,0.8823529,0.91566265,0.8823529,0.87209296,0.91764706,0.9523809,0.8823529
837,0.25000012,0.0,0.0,0.0,0.035087705,1.0,0.05952381,0.8555556,1.0,0.9277109,0.8705881,0.8823529,0.8705881,0.9036145,0.8705881,0.87209296,0.91764706,0.9523809,0.8823529
838,0.43750012,0.0,0.0,0.0,0.08771926,1.0,0.10714286,0.72222227,0.9204545,0.8915663,0.84705883,0.8588235,0.84705883,0.87951803,0.84705883,0.84883726,0.8823529,0.9047619,0.84705883
839,0.15625,0.0,0.0,0.0,0.08771926,1.0,0.1547619,1.0,0.78409094,0.85542166,0.8117646,0.82352936,0.8117646,0.84337354,0.8117646,0.8139534,0.8588235,0.8571428,0.82352936
840,0.28125012,0.0,0.0,0.0,0.122807026,1.0,0.13095237,0.7111112,0.78409094,0.85542166,0.8117646,0.82352936,0.82352936,0.84337354,0.82352936,0.8139534,0.84705883,0.86904764,0.82352936
841,0.21874988,0.0,0.0,0.0,0.122807026,1.0,0.14285713,0.73333335,0.8068182,0.84337354,0.8117646,0.8117646,0.8117646,0.8313253,0.8117646,0.8139534,0.83529407,0.8571428,0.8117646
842,0.40625,0.0,0.0,0.0,0.122807026,0.85,0.1547619,0.78888893,0.8295455,0.84337354,0.79999995,0.8117646,0.8117646,0.81927717,0.8117646,0.8023255,0.82352936,0.8452381,0.8117646
843,0.125,0.0,0.0,0.09803927,0.10526317,0.85,0.17857143,0.90000004,0.8181818,0.81927717,0.78823525,0.79999995,0.79999995,0.8072289,0.79999995,0.7906977,0.82352936,0.8333334,0.79999995
844,0.1875,0.0,0.0,0.0,0.10526317,0.85,0.19047618,0.93333334,0.8295455,0.7951807,0.77647054,0.77647054,0.77647054,0.78313255,0.77647054,0.7790698,0.79999995,0.80952376,0.77647054
845,0.1875,0.0,0.0,0.0,0.122807026,0.85,0.21428572,0.81111115,0.7727273,0.7710843,0.75294113,0.76470584,0.75294113,0.7590362,0.75294113,0.75581396,0.78823525,0.78571427,0.77647054
846,0.09375,0.0,0.0,0.0,0.122807026,0.85,0.24999999,0.75555557,0.74999994,0.74698794,0.7294117,0.7294117,0.7294117,0.7349397,0.7294117,0.73255813,0.74117637,0.7619048,0.74117637
847,0.125,0.0,0.0,0.09803927,0.14035088,0.85,0.29761904,0.70000005,0.74999994,0.6987952,0.7058823,0.7058823,0.7058823,0.6987952,0.7058823,0.7093023,0.717647,0.71428573,0.7058823
848,0.15625,0.0,0.0,0.0,0.15789473,0.85,0.32142857,0.7111112,0.7159091,0.6746988,0.67058825,0.67058825,0.67058825,0.6746988,0.67058825,0.67441857,0.6823529,0.67857146,0.6823529
849,0.25000012,0.0,0.0,0.0,0.10526317,0.85,0.35714287,0.6,0.68181825,0.65060246,0.6470588,0.6470588,0.6470588,0.6385542,0.6470588,0.65116274,0.6470588,0.6547619,0.6588235
850,0.09375,0.0,0.0,0.0,0.15789473,0.58,0.38095236,0.6,0.6704545,0.61445785,0.6235294,0.6235294,0.6235294,0.61445785,0.6235294,0.6279069,0.6235294,0.61904764,0.6235294
851,0.03125,0.0,0.0,0.0,0.15789473,0.58,0.39285716,0.8555556,0.6590909,0.6024097,0.61176467,0.61176467,0.61176467,0.6024097,0.61176467,0.6162791,0.61176467,0.60714287,0.61176467
852,0.1875,0.0,0.0,0.0,0.15789473,0.58,0.42857143,0.6555556,0.57954544,0.5662651,0.58823526,0.57647055,0.57647055,0.5662651,0.57647055,0.58139527,0.58823526,0.57142854,0.58823526
853,0.28125012,0.0,0.0,0.0,0.17543858,0.58,0.4642857,0.51111114,0.59090906,0.5301205,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.54117644,0.54761904,0.55294114
854,0.21874988,0.0,0.0,0.09803927,0.14035088,0.58,0.48809522,0.6222223,0.54545456,0.5060241,0.52941173,0.52941173,0.52941173,0.51807237,0.52941173,0.53488374,0.51764697,0.52380955,0.52941173
855,0.125,0.0,0.0,0.0,0.14035088,0.58,0.5119048,0.5666667,0.52272725,0.48192772,0.5058823,0.5058823,0.5058823,0.48192772,0.5058823,0.5116279,0.49411762,0.48809522,0.5058823
856,0.125,0.0,0.0,0.09803927,0.14035088,0.58,0.53571427,0.41111112,0.48863637,0.45783135,0.49411762,0.4823529,0.4823529,0.46987954,0.4823529,0.49999997,0.4705882,0.4761905,0.4823529
857,0.125,0.0,0.0,0.0,0.17543858,0.58,0.5595238,0.6333334,0.5113636,0.43373492,0.4588235,0.4588235,0.4588235,0.44578317,0.4588235,0.4651163,0.4588235,0.45238096,0.4588235
858,0.0625,0.0,0.0,0.0,0.15789473,0.58,0.5833333,0.4666667,0.47727275,0.40963855,0.4352941,0.4352941,0.4352941,0.40963855,0.4352941,0.4418604,0.4352941,0.4166667,0.4352941
859,0.125,0.0,0.0,0.09803927,0.17543858,0.58,0.60714287,1.0,0.4318182,0.38554218,0.41176468,0.41176468,0.41176468,0.39759037,0.41176468,0.41860464,0.41176468,0.39285713,0.4352941
860,0.125,0.0,0.0,0.0,0.17543858,0.58,0.6190476,0.41111112,0.40909088,0.373494,0.39999998,0.39999998,0.39999998,0.373494,0.39999998,0.40697673,0.38823527,0.38095236,0.39999998
861,0.125,0.0,0.0,0.0,0.17543858,0.31,0.64285713,0.44444448,0.4431818,0.34939763,0.37647057,0.37647057,0.37647057,0.34939763,0.37647057,0.3837209,0.36470586,0.35714287,0.37647057
862,0.09375,0.0,0.0,0.09803927,0.17543858,0.31,0.6666667,0.3888889,0.3409091,0.33734939,0.36470586,0.35294116,0.35294116,0.33734939,0.35294116,0.37209305,0.35294116,0.3333333,0.35294116
863,0.0625,0.0,0.0,0.0,0.17543858,0.31,0.6785714,0.3888889,0.32954547,0.3253012,0.34117645,0.34117645,0.34117645,0.31325302,0.34117645,0.34883723,0.32941175,0.3214286,0.34117645
864,0.125,0.0,0.0,0.07843137,0.15789473,0.3,0.7023809,0.3777778,0.375,0.28915662,0.317647,0.30588233,0.317647,0.28915662,0.317647,0.32558137,0.30588233,0.29761904,0.317647
865,0.0625,0.0,0.0,0.13725495,0.17543858,0.3,0.7380952,0.25555557,0.31818184,0.25301203,0.2823529,0.2823529,0.2823529,0.25301203,0.2823529,0.29069766,0.2823529,0.27380952,0.29411763
866,0.0625,0.0,0.0,0.0,0.15789473,0.3,0.75,0.33333337,0.29545453,0.25301203,0.27058822,0.27058822,0.27058822,0.24096388,0.27058822,0.27906975,0.2588235,0.25,0.27058822
867,0.125,0.0,0.0,0.0,0.15789473,0.3,0.7619047,0.3,0.28409094,0.22891569,0.2588235,0.24705884,0.24705884,0.22891569,0.24705884,0.26744187,0.24705884,0.23809525,0.2588235
868,0.09375,0.0,0.0,0.07843137,0.14035088,0.3,0.7857143,0.32222223,0.28409094,0.21686748,0.2352941,0.2352941,0.2352941,0.20481929,0.2352941,0.24418604,0.2235294,0.22619048,0.24705884
869,0.09375,0.0,0.0,0.07843137,0.15789473,0.3,0.7857143,0.21111111,0.2727273,0.20481929,0.2235294,0.2235294,0.2235294,0.20481929,0.2235294,0.23255813,0.2235294,0.21428573,0.2352941
870,0.0625,0.0,0.0,0.0,0.1929825,0.3,0.79761904,0.17777778,0.2727273,0.1927711,0.21176472,0.21176472,0.21176472,0.1927711,0.21176472,0.22093025,0.19999999,0.20238099,0.2235294
871,0.09375,0.0,0.0,0.0,0.14035088,0.3,0.8095238,0.13333334,0.30681816,0.1927711,0.19999999,0.19999999,0.19999999,0.18072289,0.19999999,0.2093023,0.19999999,0.19047618,0.21176472
872,0.09375,0.0,0.0,0.0,0.122807026,0.3,0.82142854,0.23333333,0.23863637,0.1686747,0.18823528,0.18823528,0.18823528,0.1686747,0.18823528,0.19767442,0.18823528,0.17857143,0.18823528
873,0.0625,0.0,0.0,0.0,0.15789473,0.3,0.8333333,0.3888889,0.18181819,0.15662652,0.17647058,0.17647058,0.17647058,0.15662652,0.17647058,0.18604651,0.18823528,0.16666669,0.19999999
874,0.0625,0.0,0.0,0.07843137,0.122807026,0.3,0.8452381,0.24444444,0.19318181,0.14457831,0.16470587,0.16470587,0.16470587,0.14457831,0.16470587,0.18604651,0.16470587,0.16666669,0.17647058
875,0.09375,0.0,0.0,0.0,0.14035088,0.3,0.8452381,0.33333337,0.2159091,0.14457831,0.16470587,0.16470587,0.16470587,0.13253012,0.16470587,0.1744186,0.15294117,0.15476191,0.16470587
876,0.0625,0.0,0.0,0.0,0.122807026,0.3,0.85714287,0.16666667,0.25,0.13253012,0.15294117,0.15294117,0.15294117,0.13253012,0.15294117,0.16279069,0.14117646,0.14285716,0.14117646
877,0.09375,0.0,0.0,0.0,0.122807026,0.3,0.86904764,0.24444444,0.18181819,0.13253012,0.14117646,0.14117646,0.14117646,0.12048194,0.14117646,0.1511628,0.14117646,0.13095239,0.14117646
878,0.09375,0.0,0.0,0.29411757,0.122807026,0.3,0.88095236,0.11111112,0.19318181,0.12048194,0.12941176,0.12941176,0.12941176,0.10843372,0.12941176,0.13953486,0.12941176,0.11904761,0.12941176
879,0.0625,0.0,0.0,0.0,0.122807026,0.3,0.88095236,0.17777778,0.14772728,0.09638554,0.11764705,0.11764705,0.11764705,0.09638554,0.11764705,0.12790698,0.12941176,0.11904761,0.11764705
880,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.89285713,0.122222215,0.14772728,0.08433735,0.10588235,0.11764705,0.10588235,0.09638554,0.10588235,0.116279066,0.10588235,0.107142866,0.10588235
881,0.0625,0.0,0.0,0.0,0.08771926,0.3,0.9047619,0.21111111,0.125,0.08433735,0.10588235,0.10588235,0.10588235,0.08433735,0.10588235,0.116279066,0.11764705,0.107142866,0.10588235
882,0.0625,0.0,0.0,0.0,0.08771926,0.3,0.9047619,0.2777778,0.113636374,0.08433735,0.09411764,0.09411764,0.09411764,0.08433735,0.09411764,0.10465118,0.10588235,0.09523809,0.09411764
883,0.03125,0.0,0.0,0.0,0.08771926,0.3,0.9166666,0.2,0.14772728,0.08433735,0.09411764,0.09411764,0.09411764,0.07228917,0.09411764,0.10465118,0.10588235,0.09523809,0.082352936
884,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.9166666,0.2777778,0.102272734,0.08433735,0.082352936,0.082352936,0.082352936,0.07228917,0.082352936,0.09302327,0.082352936,0.08333334,0.082352936
885,0.0625,0.0,0.0,0.0,0.052631617,0.3,0.9285714,0.16666667,0.113636374,0.08433735,0.082352936,0.082352936,0.082352936,0.060240954,0.082352936,0.09302327,0.082352936,0.08333334,0.070588216
886,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.9285714,0.21111111,0.102272734,0.07228917,0.070588216,0.082352936,0.070588216,0.060240954,0.070588216,0.08139534,0.082352936,0.08333334,0.070588216
887,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.9285714,0.23333333,0.07954545,0.060240954,0.070588216,0.070588216,0.070588216,0.060240954,0.070588216,0.08139534,0.09411764,0.07142857,0.070588216
888,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.9404762,0.18888889,0.07954545,0.04819277,0.058823526,0.058823526,0.058823526,0.04819277,0.058823526,0.069767445,0.070588216,0.07142857,0.058823526
889,0.0625,0.0,0.0,0.0,0.052631617,0.3,0.9404762,0.18888889,0.07954545,0.03614457,0.058823526,0.058823526,0.058823526,0.04819277,0.058823526,0.069767445,0.070588216,0.07142857,0.058823526
890,0.0625,0.0,0.0,0.0,0.052631617,0.3,0.9404762,0.11111112,0.09090911,0.03614457,0.058823526,0.058823526,0.058823526,0.04819277,0.058823526,0.058139533,0.058823526,0.059523806,0.04705882
891,0.09375,0.0,0.0,0.0,0.052631617,0.3,0.9404762,0.81111115,0.07954545,0.02409637,0.04705882,0.058823526,0.04705882,0.03614457,0.04705882,0.058139533,0.070588216,0.059523806,0.070588216
892,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.95238096,0.17777778,0.102272734,0.02409637,0.04705882,0.04705882,0.04705882,0.03614457,0.04705882,0.058139533,0.058823526,0.059523806,0.04705882
893,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.95238096,0.16666667,0.07954545,0.03614457,0.04705882,0.04705882,0.04705882,0.03614457,0.04705882,0.058139533,0.058823526,0.04761906,0.04705882
894,0.0625,0.0,0.82000005,0.29411757,0.35087717,0.3,0.9285714,0.17777778,0.07954545,0.03614457,0.03529413,0.04705882,0.04705882,0.03614457,0.04705882,0.046511635,0.058823526,0.04761906,0.03529413
895,0.0625,0.0,1.0,0.13725495,0.8596492,0.3,0.88095236,0.14444445,0.125,0.03614457,0.03529413,0.04705882,0.03529413,0.02409637,0.03529413,0.046511635,0.09411764,0.04761906,0.058823526
896,0.0625,0.0,1.0,0.0,0.84210527,0.3,0.88095236,0.07777777,0.17045456,0.03614457,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.046511635,0.09411764,0.04761906,0.070588216
897,0.03125,0.0,1.0,0.07843137,0.38596487,0.3,0.9285714,0.11111112,0.1590909,0.03614457,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.046511635,0.058823526,0.04761906,0.04705882
898,0.03125,0.0,0.0,0.13725495,0.017543852,0.3,0.96428573,0.0888889,0.06818184,0.02409637,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.046511635,0.04705882,0.04761906,0.03529413
899,0.0625,0.0,0.0,0.0,0.0,0.3,0.96428573,0.26666665,0.09090911,0.02409637,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.034883723,0.03529413,0.0357143,0.02352941
900,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.96428573,0.13333334,0.07954545,0.02409637,0.02352941,0.03529413,0.03529413,0.02409637,0.03529413,0.034883723,0.04705882,0.0357143,0.04705882
901,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.96428573,0.22222225,0.06818184,0.02409637,0.02352941,0.03529413,0.02352941,0.02409637,0.02352941,0.034883723,0.03529413,0.0357143,0.02352941
902,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.96428573,0.14444445,0.056818187,0.02409637,0.02352941,0.02352941,0.02352941,0.02409637,0.02352941,0.034883723,0.03529413,0.0357143,0.02352941
903,0.0625,0.0,0.0,0.07843137,0.035087705,0.3,0.96428573,0.17777778,0.07954545,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.04705882,0.0357143,0.03529413
904,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.97619045,0.099999994,0.06818184,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.03529413,0.0357143,0.02352941
905,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.97619045,0.14444445,0.056818187,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.02325581,0.03529413,0.0357143,0.011764705
906,0.0625,0.0,0.0,0.07843137,0.017543852,0.3,0.97619045,0.28888893,0.045454547,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.03529413,0.0357143,0.011764705
907,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.97619045,0.22222225,0.03409092,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.03529413,0.0357143,0.011764705
908,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.97619045,0.22222225,0.056818187,0.02409637,0.011764705,0.02352941,0.02352941,0.0120482,0.02352941,0.02325581,0.03529413,0.0357143,0.011764705
909,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.97619045,0.122222215,0.056818187,0.02409637,0.011764705,0.02352941,0.02352941,0.0120482,0.02352941,0.02325581,0.03529413,0.0357143,0.02352941
910,0.0625,0.0,0.0,0.0,0.052631617,0.3,0.97619045,0.03333333,0.056818187,0.02409637,0.011764705,0.02352941,0.02352941,0.0120482,0.02352941,0.02325581,0.03529413,0.0357143,0.011764705
911,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.97619045,0.14444445,0.045454547,0.02409637,0.011764705,0.02352941,0.02352941,0.0120482,0.02352941,0.02325581,0.04705882,0.0357143,0.03529413
912,0.0625,0.0,0.0,0.0,0.052631617,0.3,0.97619045,0.17777778,0.045454547,0.02409637,0.011764705,0.02352941,0.011764705,0.0120482,0.011764705,0.02325581,0.03529413,0.023809537,0.011764705
913,0.0625,0.0,0.0,0.0,0.052631617,0.3,0.97619045,0.22222225,0.056818187,0.02409637,0.011764705,0.02352941,0.02352941,0.0120482,0.02352941,0.02325581,0.03529413,0.0357143,0.011764705
914,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.97619045,0.21111111,0.056818187,0.02409637,0.011764705,0.02352941,0.02352941,0.0120482,0.02352941,0.02325581,0.03529413,0.0357143,0.011764705
915,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.97619045,0.18888889,0.056818187,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.03529413,0.0357143,0.011764705
916,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.97619045,0.122222215,0.06818184,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.03529413,0.0357143,0.011764705
917,0.0625,0.0,0.0,0.07843137,0.017543852,0.3,0.97619045,0.0888889,0.102272734,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.03529413,0.0357143,0.011764705
918,0.0625,0.0,0.0,0.07843137,0.035087705,0.3,0.96428573,0.13333334,0.07954545,0.02409637,0.02352941,0.02352941,0.02352941,0.0120482,0.02352941,0.034883723,0.03529413,0.0357143,0.02352941
919,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.96428573,0.14444445,0.056818187,0.02409637,0.02352941,0.02352941,0.02352941,0.02409637,0.02352941,0.034883723,0.03529413,0.0357143,0.02352941
920,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.96428573,0.03333333,0.06818184,0.02409637,0.02352941,0.03529413,0.02352941,0.02409637,0.02352941,0.034883723,0.03529413,0.0357143,0.02352941
921,0.0625,0.0,0.120000005,0.0,0.07017547,0.3,0.96428573,0.06666666,0.102272734,0.02409637,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.046511635,0.03529413,0.04761906,0.03529413
922,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.96428573,0.055555567,0.056818187,0.02409637,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.046511635,0.03529413,0.04761906,0.02352941
923,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.96428573,0.06666666,0.06818184,0.02409637,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.046511635,0.03529413,0.04761906,0.03529413
924,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.95238096,0.122222215,0.06818184,0.02409637,0.03529413,0.03529413,0.03529413,0.02409637,0.03529413,0.046511635,0.03529413,0.04761906,0.03529413
925,0.0625,0.0,0.0,0.0,0.017543852,0.3,0.95238096,0.25555557,0.09090911,0.03614457,0.04705882,0.04705882,0.04705882,0.03614457,0.04705882,0.058139533,0.058823526,0.059523806,0.070588216
926,0.0625,0.0,0.0,0.07843137,0.035087705,0.3,0.95238096,0.055555567,0.07954545,0.03614457,0.04705882,0.04705882,0.04705882,0.03614457,0.04705882,0.058139533,0.058823526,0.059523806,0.04705882
927,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.9404762,0.04444444,0.07954545,0.03614457,0.04705882,0.058823526,0.058823526,0.03614457,0.058823526,0.058139533,0.058823526,0.059523806,0.04705882
928,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.9404762,0.22222225,0.07954545,0.03614457,0.058823526,0.058823526,0.058823526,0.04819277,0.058823526,0.069767445,0.058823526,0.059523806,0.058823526
929,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.9404762,0.28888893,0.102272734,0.060240954,0.058823526,0.070588216,0.070588216,0.04819277,0.070588216,0.069767445,0.082352936,0.07142857,0.058823526
930,0.0625,0.0,0.0,0.0,0.035087705,0.3,0.9285714,0.122222215,0.102272734,0.07228917,0.070588216,0.070588216,0.070588216,0.060240954,0.070588216,0.08139534,0.082352936,0.07142857,0.070588216
931,0.09375,0.0,0.0,0.0,0.035087705,0.3,0.9285714,0.21111111,0.09090911,0.08433735,0.082352936,0.082352936,0.082352936,0.060240954,0.082352936,0.09302327,0.082352936,0.08333334,0.082352936
932,0.09375,0.0,0.0,0.0,0.08771926,0.3,0.9166666,0.17777778,0.113636374,0.08433735,0.082352936,0.082352936,0.082352936,0.07228917,0.082352936,0.09302327,0.09411764,0.08333334,0.082352936
933,0.0625,0.0,0.0,0.0,0.08771926,0.3,0.9047619,0.11111112,0.13636363,0.08433735,0.09411764,0.09411764,0.09411764,0.07228917,0.09411764,0.10465118,0.09411764,0.09523809,0.09411764
934,0.0625,0.0,0.0,0.0,0.08771926,0.3,0.9047619,0.17777778,0.13636363,0.08433735,0.10588235,0.10588235,0.10588235,0.08433735,0.10588235,0.116279066,0.10588235,0.107142866,0.10588235
935,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.89285713,0.15555556,0.14772728,0.08433735,0.10588235,0.10588235,0.10588235,0.08433735,0.10588235,0.116279066,0.11764705,0.107142866,0.10588235
936,0.09375,0.0,0.0,0.0,0.122807026,0.3,0.89285713,0.14444445,0.14772728,0.09638554,0.11764705,0.11764705,0.11764705,0.09638554,0.11764705,0.12790698,0.11764705,0.11904761,0.11764705
937,0.09375,0.0,0.0,0.0,0.08771926,0.3,0.88095236,0.0888889,0.14772728,0.12048194,0.12941176,0.12941176,0.12941176,0.10843372,0.12941176,0.13953486,0.12941176,0.13095239,0.12941176
938,0.0625,0.0,0.0,0.0,0.07017547,0.3,0.86904764,0.15555556,0.20454547,0.13253012,0.14117646,0.14117646,0.14117646,0.10843372,0.14117646,0.1511628,0.14117646,0.13095239,0.14117646
939,0.0625,0.0,0.0,0.0,0.122807026,0.3,0.85714287,0.3,0.18181819,0.13253012,0.15294117,0.15294117,0.15294117,0.12048194,0.15294117,0.16279069,0.15294117,0.14285716,0.15294117
940,0.0625,0.0,0.0,0.0,0.08771926,0.3,0.85714287,0.13333334,0.19318181,0.13253012,0.15294117,0.15294117,0.15294117,0.13253012,0.15294117,0.16279069,0.15294117,0.14285716,0.15294117
941,0.09375,0.0,0.0,0.0,0.122807026,0.3,0.8452381,0.35555553,0.20454547,0.14457831,0.16470587,0.16470587,0.16470587,0.14457831,0.16470587,0.1744186,0.16470587,0.15476191,0.17647058
942,0.0625,0.0,0.0,0.07843137,0.122807026,0.3,0.8333333,0.0888889,0.2159091,0.14457831,0.17647058,0.17647058,0.17647058,0.14457831,0.17647058,0.18604651,0.19999999,0.16666669,0.19999999
943,0.09375,0.0,0.0,0.0,0.122807026,0.3,0.82142854,0.28888893,0.23863637,0.1686747,0.18823528,0.18823528,0.18823528,0.15662652,0.18823528,0.19767442,0.18823528,0.17857143,0.18823528
944,0.0625,0.0,0.0,0.0,0.14035088,0.3,0.82142854,0.26666665,0.23863637,0.1686747,0.19999999,0.18823528,0.19999999,0.1686747,0.19999999,0.2093023,0.18823528,0.17857143,0.19999999
945,0.09375,0.0,0.0,0.0,0.122807026,0.3,0.8095238,0.24444444,0.22727272,0.18072289,0.21176472,0.19999999,0.19999999,0.18072289,0.19999999,0.22093025,0.19999999,0.19047618,0.21176472
